file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,electron,node_version,npm_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,cpu_percent,ram_bytes,process_count
01-dist_unpacked-runtime.json,2,1748201722819,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,150388736,4
01-dist_unpacked-runtime.json,2,1748201723822,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,150081536,4
01-dist_unpacked-runtime.json,2,1748201724822,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,150155264,4
01-dist_unpacked-runtime.json,2,1748201725829,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141770752,4
01-dist_unpacked-runtime.json,2,1748201726832,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141770752,4
01-dist_unpacked-runtime.json,2,1748201727832,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141942784,4
01-dist_unpacked-runtime.json,2,1748201728840,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141942784,4
01-dist_unpacked-runtime.json,2,1748201729843,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141959168,4
01-dist_unpacked-runtime.json,2,1748201730844,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141959168,4
01-dist_unpacked-runtime.json,2,1748201731849,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141963264,4
01-dist_unpacked-runtime.json,2,1748201732861,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141963264,4
01-dist_unpacked-runtime.json,2,1748201733872,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141963264,4
01-dist_unpacked-runtime.json,2,1748201734881,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141963264,4
01-dist_unpacked-runtime.json,2,1748201735892,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141963264,4
01-dist_unpacked-runtime.json,2,1748201736894,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141967360,4
01-dist_unpacked-runtime.json,2,1748201737899,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141967360,4
01-dist_unpacked-runtime.json,2,1748201738904,7736,blendio-electronjs.exe,dist_unpacked,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,,v20.15.0,10.8.1,npm run build:unpack,1748201718792,1748201779192,60400,60.4,True,0.0,141967360,4
