file_name,iteration,target_type,system_cpu,system_gpu,system_os,system_ram,cpu_cores,cpu_threads,tauri,node_version,npm_version,cargo_version,rust_version,build_commands_used,cargo_clean,cargo_clean_start_ms,cargo_clean_end_ms,cargo_clean_duration_ms,cargo_clean_duration_s,delete_node_modules,npm_install,npm_install_start_ms,npm_install_end_ms,npm_install_duration_ms,npm_install_duration_s,build_start_ms,build_end_ms,build_duration_ms,build_duration_s,exe_size_bytes,msi_size_bytes
09-debug-build.json,1,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,True,1748194332756,1748194334266,1510,1.51,False,False,1748194334724,1748194340548,5824,5.82,1748194340548,1748194469117,128569,128.57,35885056,10686464
09-debug-build.json,2,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build -- --debug,True,1748194469117,1748194470597,1480,1.48,False,False,,,,,1748194470597,1748194599743,129146,129.15,35885056,10686464
09-debug-build.json,3,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build -- --debug,True,1748194599743,1748194601254,1511,1.51,False,False,,,,,1748194601254,1748194729515,128261,128.26,35885056,10686464
09-debug-build.json,4,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build -- --debug,True,1748194729515,1748194731008,1493,1.49,False,False,,,,,1748194731008,1748194859684,128676,128.68,35885056,10686464
09-debug-build.json,5,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm run tauri build -- --debug,True,1748194859684,1748194861403,1719,1.72,False,False,,,,,1748194861403,1748194991062,129659,129.66,35885056,10686464
AVERAGES,,,,,,,,,,,,,,,,,,1542.6,1.54,,,,,5824.0,5.82,,,128862.2,128.86,35885056.0,10686464.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-debug-build.json,1,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),cargo clean; npm install; npm run tauri build -- --debug,False,1748194991806,1748194993311,1505,1.5,True,True,1748194993783,1748194999849,6066,6.07,1748194999850,1748195129597,129747,129.75,35885056,10686464
10-debug-build.json,2,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748195130006,1748195132269,2263,2.26,1748195132269,1748195161369,29100,29.1,35885056,10686464
10-debug-build.json,3,debug,AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,Windows 11 (10.0.22631),14 GB,8,16,^2,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm install; npm run tauri build -- --debug,False,,,,,True,True,1748195161776,1748195164956,3180,3.18,1748195164956,1748195194998,30042,30.04,35885056,10686464
