file_name,iteration,timestamp_ms,main_pid,main_name,executable_type,system_os,system_cpu,system_gpu,system_ram,cpu_cores,cpu_threads,node_version,npm_version,cargo_version,rust_version,build_commands_used,start_ms,end_ms,duration_ms,duration_s,success,process_count
02-debug-startup.json,20,,233704,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197435568,1748197437588,2020,2.02,True,
02-debug-startup.json,21,,235692,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197437732,1748197438754,1022,1.02,True,
02-debug-startup.json,22,,236536,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197438879,1748197440903,2024,2.02,True,
02-debug-startup.json,23,,237064,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197441029,1748197442044,1015,1.01,True,
02-debug-startup.json,24,,231836,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197442184,1748197444199,2015,2.02,True,
02-debug-startup.json,25,,236476,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197444353,1748197445380,1027,1.03,True,
02-debug-startup.json,26,,236312,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197445537,1748197446560,1023,1.02,True,
02-debug-startup.json,27,,235592,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197446721,1748197448735,2014,2.01,True,
02-debug-startup.json,28,,237624,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197448879,1748197449899,1020,1.02,True,
02-debug-startup.json,29,,238380,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197450025,1748197452052,2027,2.03,True,
02-debug-startup.json,30,,2408,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197452195,1748197454223,2028,2.03,True,
02-debug-startup.json,31,,238176,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197454350,1748197456369,2019,2.02,True,
02-debug-startup.json,32,,235560,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197456512,1748197457529,1017,1.02,True,
02-debug-startup.json,33,,238304,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197457671,1748197458691,1020,1.02,True,
02-debug-startup.json,34,,238496,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197458848,1748197459870,1022,1.02,True,
02-debug-startup.json,35,,237124,blendio-tauri.exe,debug,Windows 11 (10.0.22631),AMD Ryzen 7 7735HS with Radeon Graphics,AMD Radeon(TM) 680M,14 GB,8,16,v20.15.0,10.8.1,1.87.0 (99624be96 2025-05-06),1.87.0 (17067e9ac 2025-05-09),npm run tauri build -- --debug,1748197459998,1748197462016,2018,2.02,True,
